15:31,ACAD,26.59,27.395,26.99,27.07,26.835,630827
15:31,ACAMU,10.01,10.01,10,10.01,10.01,4300
15:31,ACST,0.92,0.96,0.96,0.971,0.922,119707
15:31,AXDX,17.831,18.875,18.63,18.6,17.985,122783
15:31,XLRN,44.3,45.775,45.46,45.67,44.21,248650
15:31,ARAY,4.46,4.59,4.59,4.59,4.52,215007
15:31,ACRX,3.35,3.43,3.41,3.42,3.38,1272163
15:31,ACER,23.61,24.29,23.85,23.92,24.13,23669
15:31,ACET,0.133,0.165,0.159,0.1345,0.1345,6809167
15:31,AKAO,0.48,0.535,0.48,0.52,0.5295,1201853
15:31,ACHV,3.7,3.85,3.77,3.77,3.76,117791
15:31,ACHN,3.135,3.26,3.2,3.21,3.135,682213
15:31,ACIW,33.93,34.31,33.93,34.14,34.05,173390
15:31,ACRS,6.497,6.67,6.67,6.67,6.46,191113
15:31,ACMR,15.1,15.72,15.46,15.54,15.125,28973
15:31,ACNB,37.56,38.23,37.95,37.7,37.56,9067
15:31,ACOR,12.48,12.88,12.73,12.79,12.61,294205
15:31,ATVI,46.854,47.65,47.19,47.57,46.955,3012007
15:31,ADMS,6.64,6.96,6.79,6.81,6.66,316978
15:31,ADMP,1.98,2.02,2.02,2,2,202020
15:32,YI,6.71,7.35,7.26,7.15,7,9349
15:32,PIH,5.031,5.2,5.2,5.11,5.18,1402
15:32,PIHPP,24.5,24.5,24.5,25,24.5,1000
15:32,TURN,1.88,1.945,1.9,1.91,1.912,23912
15:32,FLWS,18.34,18.74,18.4,18.49,18.595,225876
15:32,BCOW,9.68,9.68,9.61,9.8,9.68,478
15:32,FCCY,18.26,18.375,18.36,18.31,18.31,3
15:32,SRCE,45.74,46.62,46.24,46.4,45.82,53577
15:32,VNET,7.32,7.77,7.71,7.72,7.35,404037
15:32,TWOU,64.29,67.41,67.41,67.67,66.87,979310
15:32,QFIN,16.02,16.99,16.99,16.97,16.896,35082
15:32,TPNL,7.05,7.39,7.14,7.16,7.37,126626
15:32,JOBS,87.27,88.115,87.6,87.89,87.5,80237
15:32,JFKKU,10.06,10.06,10.06,10.04,10.06,10000
15:32,EGHT,20.42,20.785,20.46,20.51,20.66,277952
15:32,AAON,44.69,45.61,45.61,45.73,45,87372
15:32,ABEO,7.27,7.61,7.55,7.59,7.37,151480
15:32,ABEOW,,,3.55,3.55,3.07,62
15:32,ABIL,1.68,1.72,1.71,1.69,1.707,21915
15:32,ABMD,281.19,284.41,281.53,282.95,283.01,237521
15:32,AXAS,1.37,1.48,1.47,1.45,1.43,1002506
15:32,ACIU,4.93,5.05,5.05,5.02,4.89,153619
15:32,ACIA,57.72,58.89,57.87,57.93,58.01,399437
15:32,ACTG,3.16,3.28,3.25,3.29,3.17,40917
15:32,ACHC,29.921,30.61,30.31,30.4,29.965,443301
15:32,ACAD,26.59,27.395,26.99,27.07,26.83,632011
15:32,ACAMU,10.01,10.01,10,10.01,10.01,4300
15:32,ACST,0.92,0.96,0.96,0.971,0.9267,124707
15:32,AXDX,17.831,18.875,18.63,18.6,17.91,123099
15:32,XLRN,44.3,45.775,45.46,45.67,44.21,248650
15:32,ARAY,4.46,4.59,4.59,4.59,4.515,215556
15:32,ACRX,3.35,3.43,3.41,3.42,3.38,1272163
15:32,ACER,23.61,24.29,23.85,23.92,24.166,23669
15:33,YI,6.71,7.35,7.26,7.15,6.965,9899
15:33,PIH,5.031,5.2,5.2,5.11,5.18,1402
15:33,PIHPP,24.5,24.5,24.5,25,24.5,1000
15:33,TURN,1.88,1.945,1.9,1.91,1.912,23912
15:33,FLWS,18.34,18.74,18.4,18.49,18.595,225876
15:33,BCOW,9.68,9.68,9.61,9.8,9.68,478
15:33,FCCY,18.26,18.375,18.36,18.31,18.31,3
15:33,SRCE,45.74,46.62,46.24,46.4,45.82,53577
